DateTime,Sap_flow,missing,gap_block,large_gap,Detrended_flow,smoothed_signal,daily_mean,detrended_daily_mean,short_trend,detrended_short,long_trend,detrended_long,short_trend_dday_diff,period,phenology,season,date
2024-09-21 00:00:00,0.151496,0.0,41.0,0.0,5.600273071158772,6.263959157094595,5.877873493411343,0.3860856636832519,5.835742288679598,0.4282168684149967,5.76063572137497,0.5033234357196248,0.0115717601012415,dormant_2,pre-flush,JJAS,2024-09-21
2024-09-21 00:20:00,0.91794,0.0,41.0,0.0,6.366874434309376,5.600273071158772,,-0.2776004222525712,5.836429821271694,-0.2361567501129222,5.759765999160639,-0.1594929280018666,0.0115717601012415,dormant_2,pre-flush,JJAS,2024-09-21
2024-09-21 00:40:00,-0.285918,0.0,41.0,0.0,5.163226108008768,5.609983058047659,,-0.2678904353636842,5.837433920924271,-0.2274508628766121,5.758497854369222,-0.1485147963215629,0.0115717601012415,dormant_2,pre-flush,JJAS,2024-09-21
2024-09-21 01:00:00,0.160609,0.0,41.0,0.0,5.609983058047659,5.609983058047659,,-0.2678904353636842,5.840251814869959,-0.2302687568222996,5.757374317400022,-0.1473912593523634,0.0115717601012415,dormant_2,pre-flush,JJAS,2024-09-21
2024-09-21 01:20:00,0.537906,0.0,41.0,0.0,5.987509083207383,5.764596619303302,,-0.1132768741080409,5.84276380282888,-0.0781671835255775,5.756559555341066,0.0080370639622362,0.0115717601012415,dormant_2,pre-flush,JJAS,2024-09-21
2024-09-21 01:40:00,0.31477,0.0,41.0,0.0,5.764596619303302,5.764596619303302,,-0.1132768741080409,5.8432781006484085,-0.0786814813451064,5.755671639109176,0.0089249801941262,0.0115717601012415,dormant_2,pre-flush,JJAS,2024-09-21
2024-09-21 02:00:00,-0.0451771,0.0,41.0,0.0,5.404875954975559,5.404875954975559,,-0.4729975384357843,5.841882298508729,-0.4370063435331701,5.755046558910614,-0.3501706039350551,0.0115717601012415,dormant_2,pre-flush,JJAS,2024-09-21
2024-09-21 02:20:00,-0.107256,0.0,41.0,0.0,5.343025243176038,5.404875954975559,,-0.4729975384357843,5.839317164645784,-0.4344412096702248,5.754172159309853,-0.3492962043342942,0.0115717601012415,dormant_2,pre-flush,JJAS,2024-09-21
2024-09-21 02:40:00,0.674193,0.0,41.0,0.0,6.124716131868205,5.986375427008198,,0.1085019335968553,5.838598741510456,0.1477766854977424,5.753639368299541,0.2327360587086575,0.0115717601012415,dormant_2,pre-flush,JJAS,2024-09-21
2024-09-21 03:00:00,0.535641,0.0,41.0,0.0,5.986375427008198,5.986375427008198,,0.1085019335968553,5.838068090647407,0.1483073363607916,5.753204871338396,0.233170555669802,0.0115717601012415,dormant_2,pre-flush,JJAS,2024-09-21
2024-09-21 03:20:00,0.148714,0.0,41.0,0.0,5.599676104809083,5.986375427008198,,0.1085019335968553,5.837537439784358,0.1488379872238407,5.752905262816496,0.2334701641917025,0.0115717601012415,dormant_2,pre-flush,JJAS,2024-09-21
2024-09-21 03:40:00,0.7963,0.0,41.0,0.0,6.247472581396843,6.1557007046049455,,0.2778272111936024,5.837005671676983,0.3186950329279625,5.752495443139031,0.4032052614659145,0.0115717601012415,dormant_2,pre-flush,JJAS,2024-09-21
2024-09-21 04:00:00,0.704305,0.0,41.0,0.0,6.1557007046049455,6.1557007046049455,,0.2778272111936024,5.836078740437843,0.3196219641671023,5.7524177388371305,0.4032829657678149,0.0115717601012415,dormant_2,pre-flush,JJAS,2024-09-21
2024-09-21 04:20:00,0.0869234,0.0,41.0,0.0,5.538567354854943,5.538567354854943,,-0.3393061385563998,5.836159745670613,-0.2975923908156694,5.75199911199443,-0.213431757139487,0.0115717601012415,dormant_2,pre-flush,JJAS,2024-09-21
2024-09-21 04:40:00,-0.351585,0.0,41.0,0.0,5.100288160764322,5.413442898054537,,-0.4644305953568057,5.835989761643469,-0.4225468635889315,5.751485673267014,-0.338042775212477,0.0115717601012415,dormant_2,pre-flush,JJAS,2024-09-21
2024-09-21 05:00:00,-0.0386466,0.0,41.0,0.0,5.413442898054537,5.308628246193834,,-0.5692452472175091,5.836242158593591,-0.5276139123997572,5.751240789671492,-0.442612543477658,0.0115717601012415,dormant_2,pre-flush,JJAS,2024-09-21
2024-09-21 05:20:00,-0.143666,0.0,41.0,0.0,5.308628246193834,5.413442898054537,,-0.4644305953568057,5.834540540125751,-0.4210976420712136,5.750995906075969,-0.3375530080214322,0.0115717601012415,dormant_2,pre-flush,JJAS,2024-09-21
2024-09-21 05:40:00,0.151722,0.0,41.0,0.0,5.604216032810747,5.457036174691934,,-0.4208373187194087,5.832966932283838,-0.3759307575919033,5.75016683745239,-0.2931306627604559,0.0115717601012415,dormant_2,pre-flush,JJAS,2024-09-21
2024-09-21 06:00:00,0.00438017,0.0,41.0,0.0,5.457036174691934,5.457036174691934,,-0.4208373187194087,5.8312064172536,-0.3741702425616653,5.749337768828812,-0.2923015941368776,0.0115717601012415,dormant_2,pre-flush,JJAS,2024-09-21
2024-09-21 06:20:00,-0.223854,0.0,41.0,0.0,5.22893693271248,5.432652322618727,,-0.4452211707926157,5.829563132139463,-0.3969108095207359,5.748599100523649,-0.3159467779049221,0.0115717601012415,dormant_2,pre-flush,JJAS,2024-09-21
2024-09-21 06:40:00,-0.0202332,0.0,41.0,0.0,5.432652322618727,5.292850451267334,,-0.5850230421440088,5.827919847025328,-0.5350693957579935,5.747825954458822,-0.4549755031914877,0.0115717601012415,dormant_2,pre-flush,JJAS,2024-09-21
2024-09-21 07:00:00,-0.160124,0.0,41.0,0.0,5.292850451267334,5.358650778467452,,-0.5192227149438908,5.826545270296911,-0.4678944918294592,5.746858144319916,-0.3882073658524634,0.0115717601012415,dormant_2,pre-flush,JJAS,2024-09-21
2024-09-21 07:20:00,-0.0943585,0.0,41.0,0.0,5.358650778467452,5.358650778467452,,-0.5192227149438908,5.825808082556599,-0.467157304089147,5.745910700940923,-0.3872599224734712,0.0115717601012415,dormant_2,pre-flush,JJAS,2024-09-21
2024-09-21 07:40:00,0.136559,0.0,41.0,0.0,5.589627563663737,5.39792267645245,,-0.4799508169588931,5.825070894816287,-0.4271482183638371,5.745690887394122,-0.3477682109416724,0.0115717601012415,dormant_2,pre-flush,JJAS,2024-09-21
2024-09-21 08:00:00,-0.0551873,0.0,41.0,0.0,5.39792267645245,5.39792267645245,,-0.4799508169588931,5.824805331210103,-0.4268826547576534,5.745471073847323,-0.3475483973948732,0.0115717601012415,dormant_2,pre-flush,JJAS,2024-09-21
2024-09-21 08:20:00,-0.346016,0.0,41.0,0.0,5.107140482375291,5.107140482375291,,-0.770733011036052,5.824840624677836,-0.7177001423025446,5.7450857946405325,-0.6379453122652414,0.0115717601012415,dormant_2,pre-flush,JJAS,2024-09-21
2024-09-21 08:40:00,-0.667513,0.0,41.0,0.0,4.78564660124434,4.923538731586415,,-0.9543347618249278,5.827500946851384,-0.9039622152649684,5.744700515433741,-0.8211617838473257,0.0115717601012415,dormant_2,pre-flush,JJAS,2024-09-21
2024-09-21 09:00:00,-0.529638,0.0,41.0,0.0,4.923538731586415,4.923538731586415,,-0.9543347618249278,5.830938980468228,-0.9074002488818128,5.744490273368538,-0.8209515417821232,0.0115717601012415,dormant_2,pre-flush,JJAS,2024-09-21
2024-09-21 09:20:00,-0.355897,0.0,41.0,0.0,5.097282080336939,5.097282080336939,,-0.7805914130744043,5.831700617500908,-0.7344185371639691,5.744280031303335,-0.6469979509663961,0.0115717601012415,dormant_2,pre-flush,JJAS,2024-09-21
2024-09-21 09:40:00,0.157981,0.0,41.0,0.0,5.611199476193425,5.097282080336939,,-0.7805914130744043,5.832772645655985,-0.7354905653190462,5.743998633508324,-0.6467165531713857,0.0115717601012415,dormant_2,pre-flush,JJAS,2024-09-21
2024-09-21 10:00:00,-1.01425,0.0,41.0,0.0,4.4389858160852285,4.763217785120039,,-1.1146557082913038,5.830125773234991,-1.0669079881149512,5.743638508764316,-0.9804207236442766,0.0115717601012415,dormant_2,pre-flush,JJAS,2024-09-21
2024-09-21 10:20:00,-0.689997,0.0,41.0,0.0,4.763217785120039,4.763217785120039,,-1.1146557082913038,5.82987663931291,-1.0666588541928703,5.743579474669139,-0.9803616895491,0.0115717601012415,dormant_2,pre-flush,JJAS,2024-09-21
